,Accion,Cotizacion,Tipo_opcion,Target,Vencimiento,Opcion_cotizacion,volatilidad
1870,PAMP,153.9,Put,85.00,17/12/2021,0.0,0.4523
1871,PAMP,153.9,Call,89.00,17/12/2021,0.0,0.4523
1872,PAMP,153.9,Call,93.00,17/12/2021,0.0,0.4523
1873,PAMP,153.9,Call,97.00,17/12/2021,0.0,0.4523
1874,PAMP,153.9,Call,101.00,17/12/2021,0.0,0.4523
1875,PAMP,153.9,Put,101.00,17/12/2021,0.0,0.4523
1876,PAMP,153.9,Put,105.00,17/12/2021,0.015,0.4523
1877,PAMP,153.9,Call,105.00,17/12/2021,56.371,0.4523
1878,PAMP,153.9,Call,109.00,17/12/2021,0.0,0.4523
1879,PAMP,153.9,Put,109.00,17/12/2021,0.0,0.4523
1880,PAMP,153.9,Put,113.00,17/12/2021,0.0,0.4523
1881,PAMP,153.9,Call,113.00,17/12/2021,45.061,0.4523
1882,PAMP,153.9,Call,117.00,17/12/2021,39.344,0.4523
1883,PAMP,153.9,Put,117.00,17/12/2021,0.2,0.4523
1884,PAMP,153.9,Put,121.00,17/12/2021,0.0,0.4523
1885,PAMP,153.9,Call,121.00,17/12/2021,37.5,0.4523
1886,PAMP,153.9,Call,125.00,17/12/2021,30.706,0.4523
1887,PAMP,153.9,Put,125.00,17/12/2021,0.0,0.4523
1888,PAMP,153.9,Call,129.00,17/12/2021,30.0,0.4523
1889,PAMP,153.9,Put,129.00,17/12/2021,0.1,0.4523
1890,PAMP,153.9,Put,133.00,17/12/2021,0.13,0.4523
1891,PAMP,153.9,Call,133.00,17/12/2021,25.0,0.4523
1892,PAMP,153.9,Call,137.00,17/12/2021,23.0,0.4523
1893,PAMP,153.9,Put,137.00,17/12/2021,0.0,0.4523
1894,PAMP,153.9,Call,141.00,17/12/2021,25.328,0.4523
1895,PAMP,153.9,Put,141.00,17/12/2021,0.0,0.4523
1896,PAMP,153.9,Put,145.00,17/12/2021,0.0,0.4523
1897,PAMP,153.9,Call,145.00,17/12/2021,14.1,0.4523
1898,PAMP,153.9,Call,149.00,17/12/2021,12.0,0.4523
1899,PAMP,153.9,Put,149.00,17/12/2021,2.0,0.4523
1900,PAMP,153.9,Call,157.00,17/12/2021,7.5,0.4523
1901,PAMP,153.9,Put,157.00,17/12/2021,4.75,0.4523
1902,PAMP,153.9,Call,165.00,17/12/2021,10.0,0.4523
1903,PAMP,153.9,Put,165.00,17/12/2021,15.2,0.4523
1904,PAMP,153.9,Call,173.00,17/12/2021,10.0,0.4523
1905,PAMP,153.9,Put,173.00,17/12/2021,0.0,0.4523
1906,PAMP,153.9,Call,181.00,17/12/2021,3.0,0.4523
1907,PAMP,153.9,Put,181.00,17/12/2021,0.0,0.4523
1908,PAMP,153.9,Call,189.00,17/12/2021,0.0,0.4523
1909,PAMP,153.9,Put,189.00,17/12/2021,0.0,0.4523
1910,PAMP,153.9,Call,197.00,17/12/2021,1.6,0.4523
1911,PAMP,153.9,Put,197.00,17/12/2021,0.0,0.4523
1912,PAMP,153.9,Call,205.00,17/12/2021,0.0,0.4523
1913,PAMP,153.9,Put,205.00,17/12/2021,0.0,0.4523
1914,PAMP,153.9,Call,213.00,17/12/2021,0.0,0.4523
1915,PAMP,153.9,Put,213.00,17/12/2021,0.0,0.4523
1916,PAMP,153.9,Put,221.00,17/12/2021,0.0,0.4523
1917,PAMP,153.9,Call,221.00,17/12/2021,0.0,0.4523
1918,PAMP,153.9,Put,117.00,21/01/2022,0.0,0.4523
1919,PAMP,153.9,Call,117.00,21/01/2022,0.0,0.4523
1920,PAMP,153.9,Put,121.00,21/01/2022,0.0,0.4523
1921,PAMP,153.9,Call,121.00,21/01/2022,0.0,0.4523
1922,PAMP,153.9,Call,125.00,21/01/2022,0.0,0.4523
1923,PAMP,153.9,Put,125.00,21/01/2022,0.0,0.4523
1924,PAMP,153.9,Call,129.00,21/01/2022,0.0,0.4523
1925,PAMP,153.9,Put,129.00,21/01/2022,0.0,0.4523
1926,PAMP,153.9,Put,133.00,21/01/2022,0.0,0.4523
1927,PAMP,153.9,Call,133.00,21/01/2022,0.0,0.4523
1928,PAMP,153.9,Put,137.00,21/01/2022,0.0,0.4523
1929,PAMP,153.9,Call,137.00,21/01/2022,0.0,0.4523
1930,PAMP,153.9,Call,141.00,21/01/2022,0.0,0.4523
1931,PAMP,153.9,Put,141.00,21/01/2022,0.0,0.4523
1932,PAMP,153.9,Call,145.00,21/01/2022,0.0,0.4523
1933,PAMP,153.9,Put,145.00,21/01/2022,0.0,0.4523
1934,PAMP,153.9,Call,149.00,21/01/2022,0.0,0.4523
1935,PAMP,153.9,Put,149.00,21/01/2022,0.0,0.4523
1936,PAMP,153.9,Call,157.00,21/01/2022,0.0,0.4523
1937,PAMP,153.9,Put,157.00,21/01/2022,0.0,0.4523
1938,PAMP,153.9,Put,165.00,21/01/2022,0.0,0.4523
1939,PAMP,153.9,Call,165.00,21/01/2022,0.0,0.4523
1940,PAMP,153.9,Put,173.00,21/01/2022,0.0,0.4523
1941,PAMP,153.9,Call,173.00,21/01/2022,0.0,0.4523
1942,PAMP,153.9,Put,181.00,21/01/2022,0.0,0.4523
1943,PAMP,153.9,Call,181.00,21/01/2022,0.0,0.4523
1944,PAMP,153.9,Call,189.00,21/01/2022,0.0,0.4523
1945,PAMP,153.9,Put,189.00,21/01/2022,0.0,0.4523
1946,PAMP,153.9,Call,197.00,21/01/2022,0.0,0.4523
1947,PAMP,153.9,Put,197.00,21/01/2022,0.0,0.4523
1948,PAMP,153.9,Call,205.00,21/01/2022,0.0,0.4523
1949,PAMP,153.9,Put,205.00,21/01/2022,0.0,0.4523
1950,PAMP,153.9,Put,213.00,21/01/2022,0.0,0.4523
1951,PAMP,153.9,Call,213.00,21/01/2022,0.0,0.4523
1952,PAMP,153.9,Put,221.00,21/01/2022,0.0,0.4523
1953,PAMP,153.9,Call,221.00,21/01/2022,0.0,0.4523
1954,PAMP,153.9,Call,105.00,18/02/2022,0.0,0.4523
1955,PAMP,153.9,Put,105.00,18/02/2022,0.0,0.4523
1956,PAMP,153.9,Call,109.00,18/02/2022,0.0,0.4523
1957,PAMP,153.9,Put,109.00,18/02/2022,0.0,0.4523
1958,PAMP,153.9,Put,113.00,18/02/2022,0.0,0.4523
1959,PAMP,153.9,Call,113.00,18/02/2022,0.0,0.4523
1960,PAMP,153.9,Put,117.00,18/02/2022,0.0,0.4523
1961,PAMP,153.9,Call,117.00,18/02/2022,0.0,0.4523
1962,PAMP,153.9,Call,121.00,18/02/2022,0.0,0.4523
1963,PAMP,153.9,Put,121.00,18/02/2022,0.0,0.4523
1964,PAMP,153.9,Put,125.00,18/02/2022,0.0,0.4523
1965,PAMP,153.9,Call,125.00,18/02/2022,0.0,0.4523
1966,PAMP,153.9,Put,129.00,18/02/2022,0.0,0.4523
1967,PAMP,153.9,Call,129.00,18/02/2022,0.0,0.4523
1968,PAMP,153.9,Call,133.00,18/02/2022,0.0,0.4523
1969,PAMP,153.9,Put,133.00,18/02/2022,0.0,0.4523
1970,PAMP,153.9,Put,137.00,18/02/2022,0.0,0.4523
1971,PAMP,153.9,Call,137.00,18/02/2022,0.0,0.4523
1972,PAMP,153.9,Call,141.00,18/02/2022,0.0,0.4523
1973,PAMP,153.9,Put,141.00,18/02/2022,0.0,0.4523
1974,PAMP,153.9,Put,145.00,18/02/2022,0.0,0.4523
1975,PAMP,153.9,Call,145.00,18/02/2022,0.0,0.4523
1976,PAMP,153.9,Put,149.00,18/02/2022,0.0,0.4523
1977,PAMP,153.9,Call,149.00,18/02/2022,0.0,0.4523
1978,PAMP,153.9,Call,157.00,18/02/2022,0.0,0.4523
1979,PAMP,153.9,Put,157.00,18/02/2022,0.0,0.4523
1980,PAMP,153.9,Put,165.00,18/02/2022,0.0,0.4523
1981,PAMP,153.9,Call,165.00,18/02/2022,0.0,0.4523
1982,PAMP,153.9,Put,173.00,18/02/2022,0.0,0.4523
1983,PAMP,153.9,Call,173.00,18/02/2022,0.0,0.4523
1984,PAMP,153.9,Put,181.00,18/02/2022,0.0,0.4523
1985,PAMP,153.9,Call,181.00,18/02/2022,20.0,0.4523
1986,PAMP,153.9,Call,189.00,18/02/2022,0.0,0.4523
1987,PAMP,153.9,Put,189.00,18/02/2022,0.0,0.4523
1988,PAMP,153.9,Call,197.00,18/02/2022,0.0,0.4523
1989,PAMP,153.9,Put,197.00,18/02/2022,0.0,0.4523
1990,PAMP,153.9,Call,205.00,18/02/2022,0.0,0.4523
1991,PAMP,153.9,Put,205.00,18/02/2022,0.0,0.4523
1992,PAMP,153.9,Call,213.00,18/02/2022,0.0,0.4523
1993,PAMP,153.9,Put,213.00,18/02/2022,0.0,0.4523
1994,PAMP,153.9,Put,221.00,18/02/2022,0.0,0.4523
1995,PAMP,153.9,Call,221.00,18/02/2022,0.0,0.4523
1996,PAMP,153.9,Call,105.00,15/04/2022,0.0,0.4523
1997,PAMP,153.9,Put,105.00,15/04/2022,0.0,0.4523
1998,PAMP,153.9,Put,109.00,15/04/2022,0.0,0.4523
1999,PAMP,153.9,Call,109.00,15/04/2022,0.0,0.4523
2000,PAMP,153.9,Put,113.00,15/04/2022,0.0,0.4523
2001,PAMP,153.9,Call,113.00,15/04/2022,0.0,0.4523
2002,PAMP,153.9,Put,117.00,15/04/2022,0.0,0.4523
2003,PAMP,153.9,Call,117.00,15/04/2022,0.0,0.4523
2004,PAMP,153.9,Call,121.00,15/04/2022,0.0,0.4523
2005,PAMP,153.9,Put,121.00,15/04/2022,0.0,0.4523
2006,PAMP,153.9,Call,125.00,15/04/2022,0.0,0.4523
2007,PAMP,153.9,Put,125.00,15/04/2022,0.0,0.4523
2008,PAMP,153.9,Call,129.00,15/04/2022,0.0,0.4523
2009,PAMP,153.9,Put,129.00,15/04/2022,0.0,0.4523
2010,PAMP,153.9,Put,133.00,15/04/2022,0.0,0.4523
2011,PAMP,153.9,Call,133.00,15/04/2022,0.0,0.4523
2012,PAMP,153.9,Put,137.00,15/04/2022,0.0,0.4523
2013,PAMP,153.9,Call,137.00,15/04/2022,0.0,0.4523
2014,PAMP,153.9,Call,141.00,15/04/2022,45.0,0.4523
2015,PAMP,153.9,Put,141.00,15/04/2022,0.0,0.4523
2016,PAMP,153.9,Call,145.00,15/04/2022,0.0,0.4523
2017,PAMP,153.9,Put,145.00,15/04/2022,0.0,0.4523
2018,PAMP,153.9,Call,149.00,15/04/2022,0.0,0.4523
2019,PAMP,153.9,Put,149.00,15/04/2022,0.0,0.4523
2020,PAMP,153.9,Call,157.00,15/04/2022,0.0,0.4523
2021,PAMP,153.9,Put,157.00,15/04/2022,0.0,0.4523
2022,PAMP,153.9,Call,165.00,15/04/2022,0.0,0.4523
2023,PAMP,153.9,Put,165.00,15/04/2022,0.0,0.4523
2024,PAMP,153.9,Call,173.00,15/04/2022,0.0,0.4523
2025,PAMP,153.9,Put,173.00,15/04/2022,0.0,0.4523
2026,PAMP,153.9,Call,181.00,15/04/2022,0.0,0.4523
2027,PAMP,153.9,Put,181.00,15/04/2022,0.0,0.4523
2028,PAMP,153.9,Put,189.00,15/04/2022,0.0,0.4523
2029,PAMP,153.9,Call,189.00,15/04/2022,0.0,0.4523
2030,PAMP,153.9,Put,197.00,15/04/2022,0.0,0.4523
2031,PAMP,153.9,Call,197.00,15/04/2022,0.0,0.4523
2032,PAMP,153.9,Call,205.00,15/04/2022,0.0,0.4523
2033,PAMP,153.9,Put,205.00,15/04/2022,0.0,0.4523
2034,PAMP,153.9,Put,213.00,15/04/2022,0.0,0.4523
2035,PAMP,153.9,Call,213.00,15/04/2022,0.0,0.4523
2036,PAMP,153.9,Put,221.00,15/04/2022,0.0,0.4523
2037,PAMP,153.9,Call,221.00,15/04/2022,0.0,0.4523
2038,PGR,13.3,Call,9.00,17/12/2021,0.0,
2039,PGR,13.3,Put,12.00,17/12/2021,0.0,
2040,PGR,13.3,Call,12.00,17/12/2021,0.0,
2041,PGR,13.3,Call,13.00,17/12/2021,0.0,
2042,PGR,13.3,Put,13.00,17/12/2021,0.0,
2043,PGR,13.3,Call,14.00,17/12/2021,0.0,
2044,PGR,13.3,Put,14.00,17/12/2021,0.0,
2045,PGR,13.3,Call,15.00,17/12/2021,0.0,
2046,PGR,13.3,Put,15.00,17/12/2021,0.0,
2047,PGR,13.3,Put,16.00,17/12/2021,0.0,
2048,PGR,13.3,Call,16.00,17/12/2021,0.0,
2049,PGR,13.3,Call,17.00,17/12/2021,0.0,
2050,PGR,13.3,Put,17.00,17/12/2021,0.0,
2051,PGR,13.3,Call,18.00,17/12/2021,0.0,
2052,PGR,13.3,Put,18.00,17/12/2021,0.0,
2053,PGR,13.3,Put,12.00,21/01/2022,0.0,
2054,PGR,13.3,Call,12.00,21/01/2022,0.0,
2055,PGR,13.3,Put,13.00,21/01/2022,0.0,
2056,PGR,13.3,Call,13.00,21/01/2022,0.0,
2057,PGR,13.3,Call,14.00,21/01/2022,0.0,
2058,PGR,13.3,Put,14.00,21/01/2022,0.0,
2059,PGR,13.3,Put,15.00,21/01/2022,0.0,
2060,PGR,13.3,Call,15.00,21/01/2022,0.0,
2061,PGR,13.3,Call,16.00,21/01/2022,0.0,
2062,PGR,13.3,Put,16.00,21/01/2022,0.0,
2063,PGR,13.3,Call,17.00,21/01/2022,0.0,
2064,PGR,13.3,Put,17.00,21/01/2022,0.0,
2065,PGR,13.3,Call,18.00,21/01/2022,0.0,
2066,PGR,13.3,Put,18.00,21/01/2022,0.0,
2067,PGR,13.3,Call,12.00,18/02/2022,0.0,
2068,PGR,13.3,Put,12.00,18/02/2022,0.0,
2069,PGR,13.3,Call,13.00,18/02/2022,0.0,
2070,PGR,13.3,Put,13.00,18/02/2022,0.0,
2071,PGR,13.3,Call,14.00,18/02/2022,0.0,
2072,PGR,13.3,Put,14.00,18/02/2022,0.0,
2073,PGR,13.3,Put,15.00,18/02/2022,0.0,
2074,PGR,13.3,Call,15.00,18/02/2022,0.0,
2075,PGR,13.3,Put,16.00,18/02/2022,0.0,
2076,PGR,13.3,Call,16.00,18/02/2022,0.0,
2077,PGR,13.3,Call,17.00,18/02/2022,0.0,
2078,PGR,13.3,Put,17.00,18/02/2022,0.0,
2079,PGR,13.3,Call,18.00,18/02/2022,0.0,
2080,PGR,13.3,Put,18.00,18/02/2022,0.0,
2081,PGR,13.3,Put,12.00,15/04/2022,0.0,
2082,PGR,13.3,Call,12.00,15/04/2022,0.0,
2083,PGR,13.3,Call,13.00,15/04/2022,0.0,
2084,PGR,13.3,Put,13.00,15/04/2022,0.0,
2085,PGR,13.3,Put,14.00,15/04/2022,0.0,
2086,PGR,13.3,Call,14.00,15/04/2022,0.0,
2087,PGR,13.3,Put,15.00,15/04/2022,0.0,
2088,PGR,13.3,Call,15.00,15/04/2022,0.0,
2089,PGR,13.3,Put,16.00,15/04/2022,0.0,
2090,PGR,13.3,Call,16.00,15/04/2022,0.0,
2091,PGR,13.3,Call,17.00,15/04/2022,0.0,
2092,PGR,13.3,Put,17.00,15/04/2022,0.0,
2093,PGR,13.3,Call,18.00,15/04/2022,0.0,
2094,PGR,13.3,Put,18.00,15/04/2022,0.0,
2095,SAMI,148.0,Call,90.00,17/12/2021,0.0,
2096,SAMI,148.0,Call,100.00,17/12/2021,0.0,
2097,SAMI,148.0,Call,110.00,17/12/2021,0.0,
2098,SAMI,148.0,Call,120.00,17/12/2021,0.0,
2099,SAMI,148.0,Call,130.00,17/12/2021,35.0,
2100,SAMI,148.0,Call,140.00,17/12/2021,0.0,
2101,SAMI,148.0,Call,150.00,17/12/2021,0.0,
2102,SAMI,148.0,Call,160.00,17/12/2021,0.0,
2103,SAMI,148.0,Call,170.00,17/12/2021,0.0,
2104,SAMI,148.0,Call,180.00,17/12/2021,0.0,
2105,SAMI,148.0,Call,190.00,17/12/2021,0.0,
2106,SAMI,148.0,Call,120.00,21/01/2022,0.0,
2107,SAMI,148.0,Call,130.00,21/01/2022,0.0,
2108,SAMI,148.0,Call,140.00,21/01/2022,0.0,
2109,SAMI,148.0,Call,150.00,21/01/2022,0.0,
2110,SAMI,148.0,Call,160.00,21/01/2022,0.0,
2111,SAMI,148.0,Call,170.00,21/01/2022,0.0,
2112,SAMI,148.0,Call,180.00,21/01/2022,0.0,
2113,SAMI,148.0,Call,190.00,21/01/2022,0.0,
2114,SAMI,148.0,Call,90.00,18/02/2022,0.0,
2115,SAMI,148.0,Call,100.00,18/02/2022,0.0,
2116,SAMI,148.0,Call,110.00,18/02/2022,0.0,
2117,SAMI,148.0,Call,120.00,18/02/2022,0.0,
2118,SAMI,148.0,Call,130.00,18/02/2022,0.0,
2119,SAMI,148.0,Call,140.00,18/02/2022,0.0,
2120,SAMI,148.0,Call,150.00,18/02/2022,0.0,
2121,SAMI,148.0,Call,160.00,18/02/2022,0.0,
2122,SAMI,148.0,Call,170.00,18/02/2022,0.0,
2123,SAMI,148.0,Call,180.00,18/02/2022,0.0,
2124,SAMI,148.0,Call,190.00,18/02/2022,0.0,
2125,SAMI,148.0,Call,90.00,15/04/2022,0.0,
2126,SAMI,148.0,Call,100.00,15/04/2022,0.0,
2127,SAMI,148.0,Call,110.00,15/04/2022,0.0,
2128,SAMI,148.0,Call,120.00,15/04/2022,40.0,
2129,SAMI,148.0,Call,130.00,15/04/2022,0.0,
2130,SAMI,148.0,Call,140.00,15/04/2022,20.0,
2131,SAMI,148.0,Call,150.00,15/04/2022,0.0,
2132,SAMI,148.0,Call,160.00,15/04/2022,0.0,
2133,SAMI,148.0,Call,170.00,15/04/2022,0.0,
2134,SAMI,148.0,Call,180.00,15/04/2022,0.0,
2135,SAMI,148.0,Call,190.00,15/04/2022,0.0,
2136,SUPV,84.8,Put,62.00,17/12/2021,0.0,0.4156
2137,SUPV,84.8,Call,74.00,17/12/2021,33.0,0.4156
2138,SUPV,84.8,Put,74.00,17/12/2021,0.0,0.4156
2139,SUPV,84.8,Call,89.00,17/12/2021,8.0,0.4156
2140,SUPV,84.8,Put,89.00,17/12/2021,0.0,0.4156
2141,SUPV,84.8,Put,92.00,17/12/2021,0.0,0.4156
2142,SUPV,84.8,Call,92.00,17/12/2021,0.0,0.4156
2143,SUPV,84.8,Call,95.00,17/12/2021,0.0,0.4156
2144,SUPV,84.8,Put,95.00,17/12/2021,0.0,0.4156
2145,SUPV,84.8,Put,98.00,17/12/2021,0.0,0.4156
2146,SUPV,84.8,Call,98.00,17/12/2021,7.523,0.4156
2147,SUPV,84.8,Put,101.00,17/12/2021,0.0,0.4156
2148,SUPV,84.8,Call,101.00,17/12/2021,0.0,0.4156
2149,SUPV,84.8,Call,104.00,17/12/2021,0.0,0.4156
2150,SUPV,84.8,Put,104.00,17/12/2021,0.0,0.4156
2151,SUPV,84.8,Put,107.00,17/12/2021,0.0,0.4156
2152,SUPV,84.8,Call,107.00,17/12/2021,0.0,0.4156
2153,SUPV,84.8,Call,110.00,17/12/2021,0.0,0.4156
2154,SUPV,84.8,Put,110.00,17/12/2021,0.0,0.4156
2155,SUPV,84.8,Put,74.00,21/01/2022,0.0,0.4156
2156,SUPV,84.8,Call,74.00,21/01/2022,0.0,0.4156
2157,SUPV,84.8,Put,89.00,21/01/2022,0.0,0.4156
2158,SUPV,84.8,Call,89.00,21/01/2022,0.0,0.4156
2159,SUPV,84.8,Call,92.00,21/01/2022,0.0,0.4156
2160,SUPV,84.8,Put,92.00,21/01/2022,0.0,0.4156
2161,SUPV,84.8,Put,95.00,21/01/2022,0.0,0.4156
2162,SUPV,84.8,Call,95.00,21/01/2022,0.0,0.4156
2163,SUPV,84.8,Call,98.00,21/01/2022,0.0,0.4156
2164,SUPV,84.8,Put,98.00,21/01/2022,0.0,0.4156
2165,SUPV,84.8,Call,101.00,21/01/2022,0.0,0.4156
2166,SUPV,84.8,Put,101.00,21/01/2022,0.0,0.4156
2167,SUPV,84.8,Call,104.00,21/01/2022,0.0,0.4156
2168,SUPV,84.8,Put,104.00,21/01/2022,0.0,0.4156
2169,SUPV,84.8,Put,107.00,21/01/2022,0.0,0.4156
2170,SUPV,84.8,Call,107.00,21/01/2022,0.0,0.4156
2171,SUPV,84.8,Call,110.00,21/01/2022,0.0,0.4156
2172,SUPV,84.8,Put,110.00,21/01/2022,0.0,0.4156
2173,SUPV,84.8,Call,74.00,18/02/2022,0.0,0.4156
2174,SUPV,84.8,Put,74.00,18/02/2022,0.0,0.4156
2175,SUPV,84.8,Call,89.00,18/02/2022,0.0,0.4156
2176,SUPV,84.8,Put,89.00,18/02/2022,0.0,0.4156
2177,SUPV,84.8,Put,92.00,18/02/2022,0.0,0.4156
2178,SUPV,84.8,Call,92.00,18/02/2022,0.0,0.4156
2179,SUPV,84.8,Call,95.00,18/02/2022,0.0,0.4156
2180,SUPV,84.8,Put,95.00,18/02/2022,0.0,0.4156
2181,SUPV,84.8,Put,98.00,18/02/2022,0.0,0.4156
2182,SUPV,84.8,Call,98.00,18/02/2022,0.0,0.4156
2183,SUPV,84.8,Put,101.00,18/02/2022,0.0,0.4156
2184,SUPV,84.8,Call,101.00,18/02/2022,0.0,0.4156
2185,SUPV,84.8,Put,104.00,18/02/2022,0.0,0.4156
2186,SUPV,84.8,Call,104.00,18/02/2022,0.0,0.4156
2187,SUPV,84.8,Put,107.00,18/02/2022,0.0,0.4156
2188,SUPV,84.8,Call,107.00,18/02/2022,0.0,0.4156
2189,SUPV,84.8,Call,110.00,18/02/2022,0.0,0.4156
2190,SUPV,84.8,Put,110.00,18/02/2022,0.0,0.4156
2191,SUPV,84.8,Put,74.00,15/04/2022,0.0,0.4156
2192,SUPV,84.8,Call,74.00,15/04/2022,0.0,0.4156
2193,SUPV,84.8,Call,89.00,15/04/2022,0.0,0.4156
2194,SUPV,84.8,Put,89.00,15/04/2022,0.0,0.4156
2195,SUPV,84.8,Call,92.00,15/04/2022,0.0,0.4156
2196,SUPV,84.8,Put,92.00,15/04/2022,0.0,0.4156
2197,SUPV,84.8,Call,95.00,15/04/2022,0.0,0.4156
2198,SUPV,84.8,Put,95.00,15/04/2022,0.0,0.4156
2199,SUPV,84.8,Put,98.00,15/04/2022,0.0,0.4156
2200,SUPV,84.8,Call,98.00,15/04/2022,0.0,0.4156
2201,SUPV,84.8,Put,101.00,15/04/2022,0.0,0.4156
2202,SUPV,84.8,Call,101.00,15/04/2022,0.0,0.4156
2203,SUPV,84.8,Call,104.00,15/04/2022,0.0,0.4156
2204,SUPV,84.8,Put,104.00,15/04/2022,0.0,0.4156
2205,SUPV,84.8,Put,107.00,15/04/2022,0.0,0.4156
2206,SUPV,84.8,Call,107.00,15/04/2022,0.0,0.4156
2207,SUPV,84.8,Put,110.00,15/04/2022,0.0,0.4156
2208,SUPV,84.8,Call,110.00,15/04/2022,0.0,0.4156
2209,TECO2,217.5,Put,150.00,17/12/2021,0.0,0.33659999999999995
2210,TECO2,217.5,Call,150.00,17/12/2021,0.0,0.33659999999999995
2211,TECO2,217.5,Put,153.52,17/12/2021,0.894,0.33659999999999995
2212,TECO2,217.5,Call,153.52,17/12/2021,40.0,0.33659999999999995
2213,TECO2,217.5,Call,160.00,17/12/2021,0.0,0.33659999999999995
2214,TECO2,217.5,Put,160.00,17/12/2021,0.0,0.33659999999999995
2215,TECO2,217.5,Put,180.00,17/12/2021,0.0,0.33659999999999995
2216,TECO2,217.5,Call,180.00,17/12/2021,0.0,0.33659999999999995
2217,TECO2,217.5,Put,190.00,17/12/2021,0.0,0.33659999999999995
2218,TECO2,217.5,Call,190.00,17/12/2021,0.0,0.33659999999999995
2219,TECO2,217.5,Call,200.00,17/12/2021,24.0,0.33659999999999995
2220,TECO2,217.5,Put,200.00,17/12/2021,3.0,0.33659999999999995
2221,TECO2,217.5,Call,210.00,17/12/2021,0.0,0.33659999999999995
2222,TECO2,217.5,Put,210.00,17/12/2021,0.0,0.33659999999999995
2223,TECO2,217.5,Put,220.00,17/12/2021,3.0,0.33659999999999995
2224,TECO2,217.5,Call,220.00,17/12/2021,0.0,0.33659999999999995
2225,TECO2,217.5,Put,230.00,17/12/2021,0.0,0.33659999999999995
2226,TECO2,217.5,Call,230.00,17/12/2021,0.0,0.33659999999999995
2227,TECO2,217.5,Call,240.00,17/12/2021,0.0,0.33659999999999995
2228,TECO2,217.5,Put,240.00,17/12/2021,0.0,0.33659999999999995
2229,TECO2,217.5,Call,250.00,17/12/2021,0.0,0.33659999999999995
2230,TECO2,217.5,Put,250.00,17/12/2021,0.0,0.33659999999999995
2231,TECO2,217.5,Put,150.00,21/01/2022,0.0,0.33659999999999995
2232,TECO2,217.5,Call,150.00,21/01/2022,0.0,0.33659999999999995
2233,TECO2,217.5,Put,160.00,21/01/2022,0.0,0.33659999999999995
2234,TECO2,217.5,Call,160.00,21/01/2022,0.0,0.33659999999999995
2235,TECO2,217.5,Call,170.00,21/01/2022,0.0,0.33659999999999995
2236,TECO2,217.5,Put,170.00,21/01/2022,0.0,0.33659999999999995
2237,TECO2,217.5,Call,180.00,21/01/2022,0.0,0.33659999999999995
2238,TECO2,217.5,Put,180.00,21/01/2022,0.0,0.33659999999999995
2239,TECO2,217.5,Call,190.00,21/01/2022,0.0,0.33659999999999995
2240,TECO2,217.5,Put,190.00,21/01/2022,0.0,0.33659999999999995
2241,TECO2,217.5,Call,200.00,21/01/2022,0.0,0.33659999999999995
2242,TECO2,217.5,Put,200.00,21/01/2022,0.0,0.33659999999999995
2243,TECO2,217.5,Put,210.00,21/01/2022,0.0,0.33659999999999995
2244,TECO2,217.5,Call,210.00,21/01/2022,0.0,0.33659999999999995
2245,TECO2,217.5,Call,220.00,21/01/2022,0.0,0.33659999999999995
2246,TECO2,217.5,Put,220.00,21/01/2022,0.0,0.33659999999999995
2247,TECO2,217.5,Call,230.00,21/01/2022,0.0,0.33659999999999995
2248,TECO2,217.5,Put,230.00,21/01/2022,0.0,0.33659999999999995
2249,TECO2,217.5,Call,240.00,21/01/2022,0.0,0.33659999999999995
2250,TECO2,217.5,Put,240.00,21/01/2022,0.0,0.33659999999999995
2251,TECO2,217.5,Call,250.00,21/01/2022,0.0,0.33659999999999995
2252,TECO2,217.5,Put,250.00,21/01/2022,0.0,0.33659999999999995
2253,TECO2,217.5,Call,150.00,18/02/2022,118.0,0.33659999999999995
2254,TECO2,217.5,Put,150.00,18/02/2022,0.4,0.33659999999999995
2255,TECO2,217.5,Call,160.00,18/02/2022,0.0,0.33659999999999995
2256,TECO2,217.5,Put,160.00,18/02/2022,0.0,0.33659999999999995
2257,TECO2,217.5,Call,170.00,18/02/2022,0.0,0.33659999999999995
2258,TECO2,217.5,Put,170.00,18/02/2022,0.0,0.33659999999999995
2259,TECO2,217.5,Call,180.00,18/02/2022,0.0,0.33659999999999995
2260,TECO2,217.5,Put,180.00,18/02/2022,0.0,0.33659999999999995
2261,TECO2,217.5,Call,190.00,18/02/2022,0.0,0.33659999999999995
2262,TECO2,217.5,Put,190.00,18/02/2022,0.0,0.33659999999999995
2263,TECO2,217.5,Put,200.00,18/02/2022,0.0,0.33659999999999995
2264,TECO2,217.5,Call,200.00,18/02/2022,0.0,0.33659999999999995
2265,TECO2,217.5,Put,210.00,18/02/2022,0.0,0.33659999999999995
2266,TECO2,217.5,Call,210.00,18/02/2022,0.0,0.33659999999999995
2267,TECO2,217.5,Call,220.00,18/02/2022,0.0,0.33659999999999995
2268,TECO2,217.5,Put,220.00,18/02/2022,0.0,0.33659999999999995
2269,TECO2,217.5,Call,230.00,18/02/2022,0.0,0.33659999999999995
2270,TECO2,217.5,Put,230.00,18/02/2022,0.0,0.33659999999999995
2271,TECO2,217.5,Call,240.00,18/02/2022,0.0,0.33659999999999995
2272,TECO2,217.5,Put,240.00,18/02/2022,0.0,0.33659999999999995
2273,TECO2,217.5,Call,250.00,18/02/2022,0.0,0.33659999999999995
